index,original word,new word
1927,tuntas,
1928,mv,
1929,terik,
1930,wali,
1931,rancang,
1932,kader,
1933,mampus,
1934,yu,
1935,nye,
1936,alesan,
1937,layar,
1938,kmu,
1939,jajan,
1940,jebak,
1941,brengsek,
1942,karakter,
1943,getar,
1944,just,
1945,aduh,
1946,bapa,
1947,undur,
1948,level,
1949,cegah,
1950,bedak,
1951,nyampah,
1952,lokal,
1953,live,
1954,ninggalin,
1955,bca,
1956,bm,
1957,heboh,
1958,nyawa,
1959,reply,
1960,pelihara,
1961,nanggepin,
1962,makna,
1963,ukur,
1964,cancel,
1965,blokir,
1966,sim,
1967,adlh,
1968,wtp,
1969,polri,
1970,kencang,
1971,free,
1972,udara,
1973,ustadz,
1974,bpjs,
1975,follow,
1976,facebook,
1977,kaka,
1978,abdi,
1979,wangi,
1980,mw,
1981,hihi,
1982,gituan,
1983,pasuk,
1984,gembira,
1985,zonk,
1986,maw,
1987,tangis,
1988,sing,
1989,right,
1990,kristen,
1991,kog,
1992,wes,
1993,ojol,
1994,kepo,
1995,sudi,
1996,konsep,
1997,pis,
1998,bnyak,
1999,abadi,
2000,hny,
2001,otakny,
2002,ap,
2003,iblis,
2004,deketin,
2005,tb,
2006,boy,
2007,kab,
2008,bi,
2009,bibi,
2010,blom,
2011,cermin,
2012,merem,
2013,dedikasi,
2014,ulama,
2015,semarang,
2016,sari,
2017,lurus,
2018,fakultas,
2019,ekspresi,
2020,isa,
2021,flash,
2022,asi,
2023,indomie,
2024,idup,
2025,nahan,
2026,mall,
2027,cahaya,
2028,disalahin,
2029,eike,
2030,ensenang,
2031,bb,
2032,pundak,
2033,pariwisata,
2034,doyan,
2035,sexy,
2036,timur,
2037,alhasil,
2038,kece,
2039,tali,
2040,batal,
2041,baya,
2042,takluk,
2043,more,
2044,burung,
2045,ibuk,
2046,save,
2047,from,
2048,faedah,
2049,partner,
2050,lolos,
2051,pengaruh,
2052,mlm,
2053,its,
2054,ta,
2055,positive,
2056,thinking,
2057,ngaku,
2058,nd,
2059,muak,
2060,agustus,
2061,selatan,
2062,menu,
2063,jk,
2064,adab,
2065,lantas,
2066,masukin,
2067,ting,
2068,produksi,
2069,sunyi,
2070,halang,
2071,kandung,
2072,ingetin,
2073,rianna,
2074,dampak,
2075,photo,
2076,cingur,
2077,bts,
2078,saksi,
2079,kelapa,
2080,first,
2081,broken,
2082,salut,
2083,penasaran,
2084,handphone,
2085,blusukan,
2086,jokowisekalilagi,
2087,resah,
2088,ja,
2089,idam,
2090,muhammad,
2091,fd,
2092,skip,
2093,survey,
2094,sex,
2095,kimia,
2096,lisa,
2097,ngikutin,
2098,banci,
2099,gapunya,
2100,mensive,
2101,tetiba,
2102,cengeng,
2103,rekening,
2104,horror,
2105,je,
2106,kat,
2107,bersin,
2108,nomer,
2109,marahin,
2110,kyungie,
2111,batalin,
2112,gimane,
2113,gemar,
2114,ngamuk,
2115,emas,
2116,tdr,
2117,istighfar,
2118,waris,
2119,khan,
2120,adzan,
2121,jenjang,
2122,upaya,
2123,gemes,
2124,z,
2125,ciwi,
2126,gajadi,
2127,bisik,
2128,pln,
2129,soale,
2130,sensitif,
2131,lirik,
2132,dokumen,
2133,semen,
2134,alm,
2135,mobile,
2136,bandit,
2137,lekas,
2138,knpa,
2139,konsumsi,
2140,tenaga,
2141,sensasi,
2142,impi,
2143,doank,
2144,random,
2145,mesum,
2146,fasilitas,
2147,help,
2148,segenap,
2149,gigi,
2150,harto,
2151,liar,
2152,omongin,
2153,mslh,
2154,tarawih,
2155,dmn,
2156,rahmat,
2157,hajar,
2158,istana,
2159,php,
2160,edar,
2161,ignore,
2162,sepele,
2163,bensin,
2164,copot,
2165,ngak,
2166,ane,
2167,service,
2168,sapi,
2169,ntah,
2170,pst,
2171,emot,
2172,pdip,
2173,jan,
2174,minimal,
2175,bablas,
2176,kandang,
2177,innalillahi,
2178,inna,
2179,scr,
2180,hero,
2181,de,
2182,hamba,
2183,selagi,
2184,sepak,
2185,vitamin,
2186,tt,
2187,bahagiain,
2188,andai,
2189,tebak,
2190,non,
2191,istimewa,
2192,selip,
2193,pamer,
2194,singkir,
2195,mbok,
2196,lampir,
2197,mafia,
2198,tusuk,
2199,ehh,
2200,aji,
2201,wae,
2202,astagfirullah,
2203,mikirnya,
2204,maafin,
2205,maning,
2206,girl,
2207,minim,
2208,kencing,
2209,gantipresiden,
2210,meja,
2211,sandi,
2212,jalanin,
2213,mampir,
2214,artidjo,
2215,cair,
2216,ceritain,
2217,because,
2218,ngirim,
2219,knl,
2220,bls,
2221,usap,
2222,duli,
2223,supir,
2224,even,
2225,cicil,
2226,dengkul,
2227,than,
2228,kerudung,
2229,karuan,
2230,mual,
2231,seragam,
2232,total,
2233,ngemis,
2234,utang,
2235,pedes,
2236,workshopcerpenkompas,
2237,tsygmc,
2238,radio,
2239,nyiapin,
2240,beb,
2241,perih,
2242,han,
2243,biarpun,
2244,msih,
2245,couple,
2246,bak,
2247,klau,
2248,bawain,
2249,feed,
2250,mumpung,
2251,jurang,
2252,insya,
2253,kian,
2254,sinergi,
2255,antero,
2256,met,
2257,lhoo,
2258,jaket,
2259,eps,
2260,tunjang,
2261,kampanye,
2262,ngrasa,
2263,diskusi,
2264,faham,
2265,smile,
2266,ego,
2267,template,
2268,kenyang,
2269,l,
2270,obrol,
2271,nyesel,
2272,halah,
2273,kebahagian,
2274,persepsi,
2275,sugus,
2276,TRUE,
2277,sumber,
2278,hrus,
2279,face,
2280,fake,
2281,lewatin,
2282,kening,
2283,pamit,
2284,bakso,
2285,tj,
2286,rw,
2287,honda,
2288,astaga,
2289,etc,
2290,streaming,
2291,karir,
2292,duhh,
2293,sik,
2294,family,
2295,kertas,
2296,candu,
2297,wagub,
2298,prabocor,
2299,norak,
2300,nipu,
2301,mgkn,
2302,sbnrnya,
2303,daniel,
2304,numpang,
2305,die,
2306,balap,
2307,udahlah,
2308,ular,
2309,dibilangin,
2310,gausa,
2311,marak,
2312,jembatan,
2313,jkw,
2314,mewek,
2315,jagain,
2316,mei,
2317,nasabah,
2318,menag,
2319,sandar,
2320,iyaaa,
2321,sembarang,
2322,dikenalin,
2323,unik,
2324,khilaf,
2325,persib,
2326,ade,
2327,selimut,
2328,helm,
2329,makassar,
2330,sale,
2331,nyenyak,
2332,gengsi,
2333,abal,
2334,ampas,
2335,ngebut,
2336,pelan,
2337,kubur,
2338,gugur,
2339,shop,
2340,coy,
2341,milu,
2342,ayu,
2343,everything,
2344,poto,
2345,after,
2346,terios,
2347,rekan,
2348,tag,
2349,seronok,
2350,ngeselin,
2351,least,
2352,jepang,
2353,have,
2354,ngeluarin,
2355,simple,
2356,okay,
2357,done,
2358,agam,
2359,ter,
2360,bonek,
2361,almarhum,
2362,aktivitas,
2363,respect,
2364,satpam,
2365,pancasilais,
2366,kurus,
2367,gemuk,
2368,jak,
2369,bljr,
2370,gaenak,
2371,leyeh,
2372,napa,
2373,email,
2374,speakup,
2375,v,
2376,mreka,
2377,hidung,
2378,indramayu,
2379,bentak,
2380,picik,
2381,inovasi,
2382,patut,
2383,dont,
2384,ganjar,
2385,tabrak,
2386,mindset,
2387,energi,
2388,games,
2389,nasehat,
2390,lang,
2391,trnyata,
2392,pajang,
2393,sponsor,
2394,dakwah,
2395,palestina,
2396,unit,
2397,bekal,
2398,tualang,
2399,pandai,
2400,toleransi,
2401,kambing,
2402,disiplin,
2403,skincare,
2404,long,
2405,tular,
2406,dtng,
2407,vibe,
2408,asyik,
2409,sayyidina,
2410,kriteria,
2411,kolak,
2412,basi,
2413,investasi,
2414,cafe,
2415,sindir,
2416,beras,
2417,jabar,
2418,simpang,
2419,maleman,
2420,pajak,
2421,misi,
2422,nari,
2423,iring,
2424,pahit,
2425,double,
2426,anjur,
2427,ii,
2428,dibales,
2429,ngilang,
2430,pondok,
2431,kaji,
2432,ringan,
2433,away,
2434,tiang,
2435,shalat,
2436,nampak,
2437,rekomendasi,
2438,peran,
2439,radikalisme,
2440,sayyidi,
2441,rasullullah,
2442,puisi,
2443,belok,
2444,naksir,
2445,camat,
2446,fine,
2447,suntik,
2448,lelap,
2449,tujuh,
2450,flu,
2451,definisi,
2452,katak,
2453,end,
2454,bhs,
2455,sungkan,
2456,tepi,
2457,kiamat,
2458,gugup,
2459,mesra,
2460,someone,
2461,hasut,
2462,bat,
2463,tuntun,
2464,fandom,
2465,chara,
2466,ily,
2467,masakan,
2468,titip,
2469,telkomsel,
2470,tuker,
2471,latar,
2472,bobrok,
2473,suspend,
2474,dewi,
2475,rumit,
2476,unsur,
2477,yatim,
2478,orng,
2479,udeh,
2480,siluman,
2481,hahahahaha,
2482,tenggelam,
2483,kasir,
2484,gundah,
2485,tagar,
2486,barokah,
2487,sarjana,
2488,sekira,
2489,password,
2490,kurir,
2491,hikmah,
2492,kls,
2493,youtube,
2494,minjem,
2495,dpet,
2496,jnt,
2497,ustad,
2498,lagipula,
2499,pi,
2500,anteng,
2501,wenang,
2502,asumsi,
2503,web,
2504,saur,
2505,apbd,
2506,meter,
2507,khilafah,
2508,against,
2509,plis,
2510,cak,
2511,ngatur,
2512,teror,
2513,rupiah,
2514,kemari,
2515,pdkt,
2516,banyakin,
2517,pbb,
2518,rujuk,
2519,mbanya,
2520,dpn,
2521,rabu,
2522,botol,
2523,project,
2524,gituin,
2525,lurah,
2526,tai,
2527,dewe,
2528,tunduk,
2529,tumben,
2530,labil,
2531,amandemen,
2532,r,
2533,etika,
2534,gundul,
2535,shopee,
2536,gmana,
2537,skg,
2538,golkar,
2539,tengil,
2540,bias,
2541,diginiin,
2542,ulah,
2543,tembak,
2544,pda,
2545,weh,
2546,skr,
2547,nyali,
2548,jempol,
2549,istilah,
2550,gerombol,
2551,metal,
2552,nuhun,
2553,mingkem,
2554,peka,
2555,ngena,
2556,anis,
2557,saham,
2558,prinsip,
2559,dinyinyirin,
2560,ilaihi,
2561,nusa,
2562,tenggara,
2563,gapai,
2564,server,
2565,el,
2566,man,
2567,ignya,
2568,salep,
2569,biru,
2570,tensi,
2571,teknik,
2572,big,
2573,lanjur,
2574,agus,
2575,congratulations,
2576,mommy,
2577,ac,
2578,case,
2579,gopay,
2580,nengok,
2581,nyamuk,
2582,derita,
2583,sembari,
2584,teduh,
2585,tafsir,
2586,aju,
2587,park,
2588,ditinggalin,
2589,rangkai,
2590,konsumen,
2591,pancing,
2592,becanda,
2593,jeng,
2594,manajemen,
2595,kebel,
2596,jepit,
2597,kecut,
2598,goblog,
2599,gandeng,
2600,temenin,
2601,senior,
2602,bayarin,
2603,rewel,
2604,timeline,
2605,guling,
2606,siram,
2607,legend,
2608,ra,
2609,pensiun,
2610,jilat,
2611,jongos,
2612,syantik,
2613,pala,
2614,sis,
2615,restart,
2616,alternatif,
2617,kedok,
2618,pinjem,
2619,daku,
2620,bus,
2621,zona,
2622,kelam,
2623,kocok,
2624,isteri,
2625,santun,
2626,gincu,
2627,perilaku,
2628,superhero,
2629,kejut,
2630,thamrin,
2631,fungsi,
2632,then,
2633,workshop,
2634,lintas,
2635,kg,
2636,terbit,
2637,bun,
2638,chatting,
2639,when,
2640,muntah,
2641,mulus,
2642,fh,
2643,wktu,
2644,enggan,
2645,masyaallah,
2646,lengan,
2647,purnama,
2648,siswa,
2649,mnta,
2650,senja,
2651,martabat,
2652,drastis,
2653,brp,
2654,nongki,
2655,ikon,
2656,ngawur,
2657,israel,
2658,akn,
2659,khianat,
2660,nerima,
2661,asiknya,
2662,pedih,
2663,ciduk,
2664,keringat,
2665,bgitu,
2666,dengernya,
2667,orde,
2668,modus,
2669,ambience,
2670,kuy,
2671,stock,
2672,anggar,
2673,dng,
2674,lot,
2675,bimbang,
2676,acuh,
2677,sop,
2678,scroll,
2679,rok,
2680,gimanapun,
2681,wakil,
2682,plg,
2683,diajakin,
2684,eneg,
2685,disakitin,
2686,dst,
2687,sllu,
2688,langsing,
2689,hindu,
2690,ormas,
2691,set,
2692,fisika,
2693,leave,
2694,topik,
2695,mcd,
2696,lembur,
2697,how,
2698,curi,
2699,bangku,
2700,dlu,
2701,disamperin,
2702,china,
2703,pr,
2704,tahap,
2705,tayo,
2706,apasih,
2707,tema,
2708,yesus,
2709,omg,
2710,bgtu,
2711,system,
2712,seksi,
2713,hahah,
2714,nursehah,
2715,huni,
2716,ancam,
2717,amit,
2718,kerna,
2719,co,
2720,ce,
2721,dark,
2722,caper,
2723,humble,
2724,play,
2725,customer,
2726,akur,
2727,remaja,
2728,musibah,
2729,tut,
2730,hubungin,
2731,kantin,
2732,gebetan,
2733,qu,
2734,statement,
2735,nyapres,
2736,cina,
2737,dibiarin,
2738,apple,
2739,cenderung,
2740,ateis,
2741,teori,
2742,cubit,
2743,bedah,
2744,banteng,
2745,nona,
2746,barangkali,
2747,telkom,
2748,tangguh,
2749,kenan,
2750,pakde,
2751,ras,
2752,pendam,
2753,bab,
2754,klub,
2755,again,
2756,ilcbpip,
2757,astaghfirullah,
2758,huft,
2759,forum,
2760,hbs,
2761,item,
2762,komunikasi,
2763,baring,
2764,pesantren,
2765,ngomongnya,
2766,ngecek,
2767,mantengin,
2768,demam,
2769,brg,
2770,ngantri,
2771,perlahan,
2772,muat,
2773,bokap,
2774,menor,
2775,fm,
2776,ngeliatin,
2777,pencet,
2778,seno,
2779,provinsi,
2780,valen,
2781,coklat,
2782,amrik,
2783,old,
2784,diary,
2785,sosialisasi,
2786,rawan,
2787,tunggal,
2788,usir,
2789,tikam,
2790,kawin,
2791,cerai,
2792,akar,
2793,instan,
2794,khalayak,
2795,senggol,
2796,nobar,
2797,gb,
2798,bengong,
2799,walikota,
2800,mpr,
2801,joget,
2802,selfie,
2803,hits,
2804,followers,
2805,bina,
2806,benjol,
2807,stadion,
2808,gitar,
2809,kate,
2810,kacau,
2811,taruh,
2812,pagar,
2813,komennya,
2814,lusa,
2815,people,
2816,traveloka,
2817,mentari,
2818,populer,
2819,selang,
2820,tik,
2821,tok,
2822,alarm,
2823,fight,
2824,nyebelin,
2825,serakah,
2826,caci,
2827,bondong,
2828,klien,
2829,said,
2830,manggil,
2831,tegur,
2832,gedung,
2833,instead,
2834,tweetnya,
2835,rek,
2836,lubang,
2837,ava,
2838,lupain,
2839,urusin,
2840,give,
2841,reason,
2842,by,
2843,anime,
2844,sat,
2845,tengkar,
2846,bumn,
2847,aisyah,
2848,sad,
2849,xd,
2850,krim,
2851,hidayah,
2852,alquran,
2853,cuy,
2854,kuliner,
2855,finally,
2856,sayur,
2857,ana,
2858,sure,
2859,musuh,
2860,think,
2861,bukalapak,
2862,tukar,
2863,utara,
2864,mao,
2865,ngaruh,
2866,isya,
2867,pt,
2868,kec,
2869,trotoar,
2870,riba,
2871,rasul,
2872,ngopi,
2873,sabun,
2874,hadits,
2875,pidato,
2876,sengsara,
2877,jera,
2878,money,
2879,single,
2880,every,
2881,something,
2882,hei,
2883,debu,
2884,sejuk,
2885,hobby,
2886,mules,
2887,elit,
2888,stlh,
2889,kriminalisasi,
2890,pojok,
2891,euy,
2892,rujak,
2893,test,
2894,sinetron,
2895,mang,
2896,down,
2897,panen,
2898,comeback,
2899,wartawan,
2900,rabb,
2901,far,
2902,meeting,
2903,hijab,
2904,dinding,
2905,justin,
2906,sate,
2907,bumbu,
2908,makmur,
2909,bas,
2910,ekor,
2911,aduk,
2912,kompak,
2913,sarap,
2914,hemat,
2915,review,
2916,tempo,
2917,takdir,
2918,porsi,
2919,lukis,
2920,sedot,
2921,teguh,
2922,pasuruan,
2923,milad,
2924,bad,
2925,deskripsi,
2926,ngliat,
2927,badminton,
2928,nelayan,
2929,beautiful,
2930,spirit,
2931,konflik,
2932,honorindonesia,
2933,gowes,
2934,design,
2935,sktm,
2936,dzuhur,
2937,note,
2938,filter,
2939,rasional,
2940,seluler,
2941,terjemah,
2942,ceramah,
2943,lap,
2944,need,
2945,pvris,
2946,tabung,
2947,modern,
2948,muktamar,
2949,makas,
2950,madam,
2951,kamuuu,
2952,nyetir,
2953,mabok,
2954,pegawai,
2955,sampek,
2956,kiya,
2957,manggut,
2958,viwihotdealsformiddleeast,
2959,nyium,
2960,slankers,
2961,curhatan,
2962,ospek,
2963,ngambil,
2964,hallo,
2965,toxic,
2966,tom,
2967,ira,
2968,yuta,
2969,step,
2970,player,
2971,pengin,
2972,tradisi,
2973,asrama,
2974,persen,
2975,mbatin,
2976,cie,
2977,trans,
2978,iur,
2979,alis,
2980,ginian,
2981,halu,
2982,debut,
2983,gamis,
2984,hewan,
2985,galon,
2986,umar,
2987,singa,
2988,desi,
2989,tokopedia,
2990,nyebrang,
2991,lgsng,
2992,realita,
2993,krik,
2994,bye,
2995,bodoamat,
2996,monster,
2997,mino,
2998,beban,
2999,medis,
3000,sender,
3001,kecup,
3002,hyung,
3003,motong,
3004,bing,
3005,standar,
3006,masalalu,
3007,aim,
3008,mince,
3009,nikahin,
3010,hehehehe,
3011,teteh,
3012,kalem,
3013,apaa,
3014,ditelp,
3015,rumahuya,
3016,benny,
3017,atlit,
3018,mamih,
3019,ugm,
3020,npwp,
3021,jaewon,
3022,mksh,
3023,jae,
3024,benah,
3025,toleran,
3026,lord,
3027,gagah,
3028,ibunda,
3029,krja,
3030,tims,
3031,syar,
3032,nyeletuk,
3033,praktikum,
3034,kmarin,
3035,nganter,
3036,pangkat,
3037,jastip,
3038,kompleks,
3039,gerindra,
3040,tetes,
3041,pia,
3042,palen,
3043,garis,
3044,sodorin,
3045,oon,
3046,siklus,
3047,mempan,
3048,restu,
3049,baswedan,
3050,ding,
3051,sdr,
3052,dicariin,
3053,uras,
3054,menye,
3055,group,
3056,tarung,
3057,habib,
3058,rizieq,
3059,br,
3060,black,
3061,store,
3062,anniv,
3063,haram,
3064,fanatik,
3065,gaboleh,
3066,tempuh,
3067,tk,
3068,jugak,
3069,pahala,
3070,risih,
3071,ranah,
3072,gituu,
3073,wait,
3074,auto,
3075,krucil,
3076,gemesin,
3077,gel,
3078,jadilebihbaik,
3079,bonus,
3080,backers,
3081,toc,
3082,jawat,
3083,lesu,
3084,cuk,
3085,haus,
3086,konsen,
3087,break,
3088,rapot,
3089,ijazah,
3090,ajaaa,
3091,include,
3092,oranglain,
3093,nyerang,
3094,verifikasi,
3095,nitip,
3096,rakus,
3097,orba,
3098,denda,
3099,supporter,
3100,sepakbola,
3101,bubarin,
3102,amien,
3103,nyolot,
3104,wth,
3105,ham,
3106,viralkan,
3107,almh,
3108,ngikut,
3109,temenan,
3110,rumor,
3111,mostly,
3112,sengkuni,
3113,sip,
3114,jerat,
3115,ott,
3116,gocar,
3117,tauk,
3118,sperti,
3119,tombol,
3120,dikirimin,
3121,saveviavallen,
3122,epic,
3123,favorite,
3124,seksama,
3125,daun,
3126,sultan,
3127,ntb,
3128,frontal,
3129,nasehatin,
3130,ghibah,
3131,mvp,
3132,skill,
3133,moon,
3134,papua,
3135,gusti,
3136,pabrik,
3137,soleh,
3138,mertua,
3139,telfon,
3140,gemetar,
3141,nurutin,
3142,pc,
3143,ban,
3144,xellent,
3145,salur,
3146,fadli,
3147,terorisme,
3148,dospem,
3149,balek,
3150,yahudi,
3151,budak,
3152,bg,
3153,aaahhhh,
3154,wibawa,
3155,reschedule,
3156,wo,
3157,musnah,
3158,capung,
3159,usut,
3160,ngebet,
3161,bep,
3162,friend,
3163,rajalela,
3164,matang,
3165,aya,
3166,rusuh,
3167,luang,
3168,kacamata,
3169,wagelaseh,
3170,kolam,
3171,lekat,
3172,kompromi,
3173,rizik,
3174,miring,
3175,joko,
3176,widodo,
3177,cetak,
3178,edisi,
3179,lomba,
3180,khatam,
3181,ehe,
3182,resep,
3183,anu,
3184,naek,
3185,cirebon,
3186,diomongin,
3187,bli,
3188,made,
3189,suporter,
3190,provokator,
3191,treatment,
3192,sendal,
3193,kitab,
3194,golput,
3195,ppdb,
3196,depok,
3197,berkas,
3198,imbas,
3199,dzalim,
3200,balikin,
3201,telepon,
3202,bongkar,
3203,poltekkes,
3204,eehh,
3205,worst,
3206,happen,
3207,things,
3208,ecek,
3209,emng,
3210,ideologi,
3211,taipan,
3212,waswas,
3213,ati,
3214,indosat,
3215,sesi,
3216,kubu,
3217,tmpt,
3218,passion,
3219,hambur,
3220,dprri,
3221,malik,
3222,talk,
3223,blh,
3224,kamis,
3225,rendang,
3226,hell,
3227,rangorang,
3228,if,
3229,geng,
3230,packing,
3231,tendang,
3232,bencong,
3233,bgmn,
3234,koper,
3235,sesal,
3236,rm,
3237,sepenuh,
3238,optimis,
3239,urat,
3240,https,
3241,banting,
3242,signal,
3243,napsu,
3244,taman,
3245,noor,
3246,bintik,
3247,cuaca,
3248,ai,
3249,pan,
3250,ora,
3251,annoying,
3252,pngen,
3253,nurunin,
3254,dibenerin,
3255,toll,
3256,selo,
3257,lil,
3258,kategori,
3259,enteng,
3260,ijo,
3261,anonim,
3262,input,
3263,ngisi,
3264,gaperlu,
3265,lambai,
3266,camera,
3267,fz,
3268,ongkos,
3269,dewa,
3270,invisible,
3271,kain,
3272,girang,
3273,report,
3274,perkosa,
3275,suap,
3276,planet,
3277,hafal,
3278,namjoon,
3279,koh,
3280,ngenalin,
3281,kaaan,
3282,subhanalloh,
3283,senandung,
3284,dusta,
3285,trimakasih,
3286,ksh,
3287,nampar,
3288,finansial,
3289,hhhh,
3290,micin,
3291,refreshing,
3292,segar,
3293,pesimis,
3294,trailer,
3295,pns,
3296,feminim,
3297,dkt,
3298,akses,
3299,yutub,
3300,naikin,
3301,gizi,
3302,hape,
3303,joke,
3304,ngalor,
3305,ngidul,
3306,waspada,
3307,ilfeel,
3308,mashaallah,
3309,matematika,
3310,ktmu,
3311,dy,
3312,self,
3313,rebah,
3314,sambat,
3315,siapin,
3316,fair,
3317,kmren,
3318,padan,
3319,qyara,
3320,nanggung,
3321,didlm,
3322,jendela,
3323,truth,
3324,slh,
3325,complain,
3326,sosis,
3327,pangan,
3328,wedding,
3329,syng,
3330,yakaan,
3331,hdpku,
3332,aparat,
3333,densus,
3334,jahe,
3335,kulkas,
3336,purple,
3337,posesif,
3338,karen,
3339,pangku,
3340,ngiang,
3341,gelisah,
3342,kzl,
3343,other,
3344,dialog,
3345,did,
3346,edit,
3347,pedas,
3348,po,
3349,lutut,
3350,sound,
3351,nothing,
3352,ngajar,
3353,busway,
3354,salemba,
3355,diajarin,
3356,numpuk,
3357,lapak,
3358,menung,
3359,mini,
3360,april,
3361,blablabla,
3362,luck,
3363,intoleran,
3364,slip,
3365,sbagai,
3366,ngumpulin,
3367,darimana,
3368,gerah,
3369,tam,
3370,translate,
3371,less,
3372,being,
3373,pulpen,
3374,kanada,
3375,very,
3376,kasmaran,
3377,mature,
3378,temuin,
3379,tunai,
3380,aka,
3381,cintad,
3382,sll,
3383,ngoceh,
3384,payung,
3385,laluny,
3386,pengikutny,
3387,moter,
3388,tajir,
3389,owner,
3390,goa,
3391,diketawain,
3392,son,
3393,becandaan,
3394,sorry,
3395,lingkar,
3396,cool,
3397,pendiem,
3398,shooting,
3399,karung,
3400,bijaksana,
3401,konsul,
3402,nakal,
3403,pmarahan,
3404,charles,
3405,azab,
3406,kritis,
3407,labuh,
3408,budget,
3409,malemnya,
3410,ki,
3411,udahan,
3412,bantul,
3413,dngn,
3414,takbir,
3415,moral,
3416,aset,
3417,malak,
3418,hadeuh,
3419,impor,
3420,j,
3421,congrats,
3422,minus,
3423,image,
3424,ngadepin,
3425,don,
3426,prioritas,
3427,maksain,
3428,gangguin,
3429,anter,
3430,sabang,
3431,robek,
3432,retweet,
3433,still,
3434,uno,
3435,harrasement,
3436,saudari,
3437,koleksi,
3438,nggk,
3439,remeh,
3440,kir,
3441,kemas,
3442,blame,
3443,victim,
3444,urut,
3445,hastag,
3446,gbu,
3447,instastory,
3448,tikus,
3449,ramal,
3450,nihh,
3451,lacur,
3452,pisau,
3453,mua,
3454,muhasabah,
3455,point,
3456,persibday,
3457,mom,
3458,cma,
3459,ariel,
3460,food,
3461,channel,
3462,ehhh,
3463,bandel,
3464,type,
3465,grab,
3466,tempe,
3467,gasih,
3468,paman,
